sample_name	genus	clade	alignment_length	genome_equivalents
SRR15713229	Synechococcus	Synechococcus subsubclade 5.1B-XVI	238	0.0006622062547550462
SRR15713229	Synechococcus	Synechococcus subsubclade 5.2A	454	0.0012632001666335753
SRR15713229	Synechococcus	Synechococcus subsubclade 5.2B	349	0.0009710503483592904
SRR15713229	Synechococcus	Synechococcus subsubclade 5.2C	282	0.0007846309405080799
SRR15713229	Synechococcus	Synechococcus subsubclade 5.3	7454	0.02073985471825258
SRR15713229	Synechococcus	Synechococcus subsubclade RSCCF101	356	0.0009905270029109093
SRR15713229	Synechococcus	unclassified	6577	0.018299708140856883
SRR15713231	Prochlorococcus	Prochlorococcus subclade AMZ-I	561	0.0015609147433511801
SRR15713231	Prochlorococcus	Prochlorococcus subclade AMZ-II	529	0.0014718786082580648
SRR15713231	Prochlorococcus	Prochlorococcus subclade AMZ-III	235	0.0006538591170900666
SRR15713231	Prochlorococcus	Prochlorococcus subclade HLI	21239	0.05909495228883372
SRR15713231	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	1034325	2.8778843884433325
SRR15713231	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	2283	0.006352171763049455
SRR15713231	Prochlorococcus	Prochlorococcus subclade LLI	18893	0.05256749063481969
SRR15713231	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	9164	0.025497723187290936
SRR15713231	Prochlorococcus	Prochlorococcus subclade LLIV	6319	0.017581854301668642
SRR15713231	Prochlorococcus	Prochlorococcus subclade LLVII	15492	0.043104618901954515
SRR15713231	Prochlorococcus	Prochlorococcus subclade LLVIII	1149	0.0031969537256871764
SRR15713231	Prochlorococcus	unclassified	140505	0.39093819253931833
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	3618	0.010066648023965365
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	2088	0.005809607814825783
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1A-II	13539	0.037670632282052814
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1A-III	1294	0.003600398712827856
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1A-IV	528	0.0014690962290364049
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	616	0.0017139456005424724
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	895	0.002490229403385573
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1B-HK1	146	0.00040622736636233923
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1B-I	679	0.0018892354915070434
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1B-IX	83	0.0002309374753977682
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1B-V	94	0.0002615436468360266
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1B-VI	145	0.0004034449871406794
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1B-VII	284	0.0007901956989513996
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1B-VIII	360	0.0010016565197975488
SRR15713231	Synechococcus	Synechococcus subsubclade 5.1B-XVI	34	9.460089353643516e-05
SRR15713231	Synechococcus	Synechococcus subsubclade 5.2A	492	0.00136893057705665
SRR15713231	Synechococcus	Synechococcus subsubclade 5.2B	341	0.0009487913145860115
SRR15713231	Synechococcus	Synechococcus subsubclade 5.2C	711	0.0019782716266001587
SRR15713231	Synechococcus	Synechococcus subsubclade 5.3	10188	0.02834687951027063
SRR15713231	Synechococcus	Synechococcus subsubclade RSCCF101	569	0.001583173777124459
SRR15713231	Synechococcus	unclassified	5081	0.014137268825253737
SRR15713232	Prochlorococcus	Prochlorococcus subclade AMZ-I	875	0.0024345818189523754
SRR15713232	Prochlorococcus	Prochlorococcus subclade AMZ-II	290	0.0008068899742813588
SRR15713232	Prochlorococcus	Prochlorococcus subclade AMZ-III	480	0.0013355420263967317
SRR15713232	Prochlorococcus	Prochlorococcus subclade HLI	53023	0.14753009347007065
SRR15713232	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	2615081	7.276147037357482
SRR15713232	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	4365	0.012145085302545279
SRR15713232	Prochlorococcus	Prochlorococcus subclade LLI	23243	0.06467084024904007
SRR15713232	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	11532	0.03208639718418148
SRR15713232	Prochlorococcus	Prochlorococcus subclade LLIV	4468	0.012431670362376244
SRR15713232	Prochlorococcus	Prochlorococcus subclade LLVII	18093	0.050341587257491806
SRR15713232	Prochlorococcus	Prochlorococcus subclade LLVIII	1038	0.0028881096320829323
SRR15713232	Prochlorococcus	unclassified	333565	0.9281043250729705
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	133	0.0003700564364807611
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	931	0.0025903950553653275
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	1423	0.003959325632421977
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1A-II	13888	0.0386416826304121
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1A-III	1558	0.004334946827346058
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1A-IV	881	0.0024512760942823346
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	218	0.000606558670321849
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	424	0.0011797287899837797
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1B-HK1	99	0.0002754555429443259
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1B-I	557	0.0015497852264645408
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1B-IX	131	0.00036449167803744134
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1B-V	69	0.00019198416629453017
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1B-VI	148	0.00041179212480565893
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1B-VIII	434	0.0012075525822003782
SRR15713232	Synechococcus	Synechococcus subsubclade 5.1B-XVI	476	0.0013244125095100924
SRR15713232	Synechococcus	Synechococcus subsubclade 5.2A	581	0.0016165623277843773
SRR15713232	Synechococcus	Synechococcus subsubclade 5.2B	179	0.0004980458806771146
SRR15713232	Synechococcus	Synechococcus subsubclade 5.2C	289	0.0008041075950596989
SRR15713232	Synechococcus	Synechococcus subsubclade 5.3	6399	0.01780444463940143
SRR15713232	Synechococcus	Synechococcus subsubclade RSCCF101	568	0.0015803913979027993
SRR15713232	Synechococcus	unclassified	4790	0.013327596471750719
SRR15713233	Prochlorococcus	Prochlorococcus subclade AMZ-I	993	0.0027629025671082386
SRR15713233	Prochlorococcus	Prochlorococcus subclade AMZ-II	781	0.002173038172116349
SRR15713233	Prochlorococcus	Prochlorococcus subclade AMZ-III	431	0.0011992054445353988
SRR15713233	Prochlorococcus	Prochlorococcus subclade HLI	68569	0.1907849608499948
SRR15713233	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	3514029	9.777361273910168
SRR15713233	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	5606	0.015598017916625163
SRR15713233	Prochlorococcus	Prochlorococcus subclade LLI	24080	0.06699969165756937
SRR15713233	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	17049	0.047436783350078914
SRR15713233	Prochlorococcus	Prochlorococcus subclade LLIV	6981	0.019423789346407466
SRR15713233	Prochlorococcus	Prochlorococcus subclade LLVII	25138	0.0699434488740855
SRR15713233	Prochlorococcus	Prochlorococcus subclade LLVIII	1160	0.003227559897125435
SRR15713233	Prochlorococcus	unclassified	453857	1.262802286404878
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	49	0.00013633658186133302
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	1146	0.003188606588022197
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	1265	0.00351970971539972
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1A-II	17015	0.04734218245654248
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1A-III	1527	0.004248693071474603
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1A-IV	683	0.0019003650083936829
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	467	0.0012993710965151536
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	667	0.0018558469408471252
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1B-HK1	50	0.0001391189610829929
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1B-I	865	0.002406758026735777
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1B-IX	196	0.0005453463274453321
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1B-V	101	0.0002810203013876456
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1B-VI	244	0.0006789005300850053
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1B-VII	100	0.0002782379221659858
SRR15713233	Synechococcus	Synechococcus subsubclade 5.1B-XVI	159	0.0004423982962439174
SRR15713233	Synechococcus	Synechococcus subsubclade 5.2A	557	0.0015497852264645408
SRR15713233	Synechococcus	Synechococcus subsubclade 5.2B	456	0.0012687649250768952
SRR15713233	Synechococcus	Synechococcus subsubclade 5.2C	487	0.0013550186809483508
SRR15713233	Synechococcus	Synechococcus subsubclade 5.3	3645	0.010141772262950181
SRR15713233	Synechococcus	Synechococcus subsubclade RSCCF101	333	0.0009265322808127326
SRR15713233	Synechococcus	unclassified	5369	0.014938594041091777
SRR15713234	Prochlorococcus	Prochlorococcus subclade AMZ-I	1166	0.003244254172455394
SRR15713234	Prochlorococcus	Prochlorococcus subclade AMZ-II	513	0.001427360540711507
SRR15713234	Prochlorococcus	Prochlorococcus subclade AMZ-III	760	0.002114608208461492
SRR15713234	Prochlorococcus	Prochlorococcus subclade HLI	52150	0.14510107640956157
SRR15713234	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	2716404	7.558066047233725
SRR15713234	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	5145	0.014315341095439969
SRR15713234	Prochlorococcus	Prochlorococcus subclade LLI	26785	0.07452602745215929
SRR15713234	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	16233	0.04516636190520447
SRR15713234	Prochlorococcus	Prochlorococcus subclade LLIV	7185	0.01999139470762608
SRR15713234	Prochlorococcus	Prochlorococcus subclade LLVII	25420	0.07072807981459359
SRR15713234	Prochlorococcus	Prochlorococcus subclade LLVIII	2060	0.005731701196619307
SRR15713234	Prochlorococcus	unclassified	356879	0.9929727142467484
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	1457	0.0040539265259584125
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	1618	0.00450188958064565
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1A-II	13825	0.03846639273944753
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1A-III	1872	0.005208613902947253
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1A-IV	863	0.002401193268292457
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	314	0.0008736670756011953
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	1053	0.0029298453204078304
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1B-HK1	282	0.0007846309405080799
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1B-I	412	0.0011463402393238613
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1B-IX	100	0.0002782379221659858
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1B-V	25	6.955948054149645e-05
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1B-VI	48	0.00013355420263967316
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1B-VII	176	0.000489698743012135
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1B-VIII	76	0.0002114608208461492
SRR15713234	Synechococcus	Synechococcus subsubclade 5.1B-XVI	436	0.001213117340643698
SRR15713234	Synechococcus	Synechococcus subsubclade 5.2A	424	0.0011797287899837797
SRR15713234	Synechococcus	Synechococcus subsubclade 5.2B	288	0.000801325215838039
SRR15713234	Synechococcus	Synechococcus subsubclade 5.2C	1033	0.002874197735974633
SRR15713234	Synechococcus	Synechococcus subsubclade 5.3	5990	0.016666451537742547
SRR15713234	Synechococcus	Synechococcus subsubclade RSCCF101	393	0.001093475034112324
SRR15713234	Synechococcus	unclassified	6231	0.017337004930162575
SRR15713235	Prochlorococcus	Prochlorococcus subclade AMZ-I	416	0.0011574697562105008
SRR15713235	Prochlorococcus	Prochlorococcus subclade AMZ-II	231	0.0006427296002034272
SRR15713235	Prochlorococcus	Prochlorococcus subclade AMZ-III	422	0.00117416403154046
SRR15713235	Prochlorococcus	Prochlorococcus subclade HLI	35174	0.09786740674266384
SRR15713235	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	1786922	4.971894643526876
SRR15713235	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	2861	0.007960386953168853
SRR15713235	Prochlorococcus	Prochlorococcus subclade LLI	14964	0.04163552267291811
SRR15713235	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	7425	0.020659165720824445
SRR15713235	Prochlorococcus	Prochlorococcus subclade LLIV	6474	0.018013123081025918
SRR15713235	Prochlorococcus	Prochlorococcus subclade LLVII	10562	0.029387489339171416
SRR15713235	Prochlorococcus	Prochlorococcus subclade LLVIII	1108	0.0030828761775991225
SRR15713235	Prochlorococcus	unclassified	231757	0.6448358612742237
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	1115	0.0031023528321507416
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	1257	0.003497450681626441
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1A-II	18900	0.05258696728937131
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1A-III	468	0.0013021534757368133
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1A-IV	503	0.0013995367484949085
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	148	0.00041179212480565893
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	610	0.0016972513252125133
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1B-HK1	49	0.00013633658186133302
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1B-I	390	0.0010851278964473445
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1B-IX	198	0.0005509110858886518
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1B-VI	95	0.0002643260260576865
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1B-VII	147	0.0004090097455839991
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1B-VIII	79	0.00021980795851112876
SRR15713235	Synechococcus	Synechococcus subsubclade 5.1B-XVI	330	0.0009181851431477531
SRR15713235	Synechococcus	Synechococcus subsubclade 5.2A	197	0.000548128706666992
SRR15713235	Synechococcus	Synechococcus subsubclade 5.2B	279	0.0007762838028431003
SRR15713235	Synechococcus	Synechococcus subsubclade 5.2C	261	0.0007262009768532229
SRR15713235	Synechococcus	Synechococcus subsubclade 5.3	4723	0.013141177063899508
SRR15713235	Synechococcus	Synechococcus subsubclade RSCCF101	212	0.0005898643949918898
SRR15713235	Synechococcus	unclassified	4653	0.012946410518383317
SRR9178339	Prochlorococcus	Prochlorococcus subclade AMZ-I	56194	0.15635301798195406
SRR9178339	Prochlorococcus	Prochlorococcus subclade AMZ-II	32898	0.091534711634166
SRR9178339	Prochlorococcus	Prochlorococcus subclade AMZ-III	18153	0.0505085300107914
SRR9178339	Prochlorococcus	Prochlorococcus subclade HLI	16439	0.0457395320248664
SRR9178339	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	56248	0.15650326645992368
SRR9178339	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	13504	0.03757324900929472
SRR9178339	Prochlorococcus	Prochlorococcus subclade LLI	474367	1.3198688842411217
SRR9178339	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	672039	1.869867349745069
SRR9178339	Prochlorococcus	Prochlorococcus subclade LLIV	241804	0.6727904253142403
SRR9178339	Prochlorococcus	Prochlorococcus subclade LLVII	2014502	5.605108506792226
SRR9178339	Prochlorococcus	Prochlorococcus subclade LLVIII	68334	0.19013110173290473
SRR9178339	Prochlorococcus	unclassified	271947	0.7566596821927334
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	814	0.002264856686431124
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	7240	0.02014442556481737
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	18780	0.05225308178277213
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1A-II	21403	0.05955126248118594
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1A-III	9203	0.02560623597693567
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1A-IV	14241	0.03962386249565803
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1A-WPC1	6097	0.016964166114460152
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1B-CRD1	22642	0.0629986303368225
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1B-HK1	6622	0.018424915205831578
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1B-I	24608	0.06846878788660578
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1B-IX	6818	0.01897026153327691
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1B-V	3015	0.00838887335330447
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1B-VI	3532	0.009827363410902618
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1B-VII	7672	0.021346413388574428
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1B-VIII	7813	0.02173872885882847
SRR9178339	Synechococcus	Synechococcus subsubclade 5.1B-XVI	8776	0.024418160049286913
SRR9178339	Synechococcus	Synechococcus subsubclade 5.2A	12853	0.03576192013599415
SRR9178339	Synechococcus	Synechococcus subsubclade 5.2B	12138	0.033772518992507355
SRR9178339	Synechococcus	Synechococcus subsubclade 5.2C	12588	0.035024589642254286
SRR9178339	Synechococcus	Synechococcus subsubclade 5.3	5519	0.015355950924340755
SRR9178339	Synechococcus	Synechococcus subsubclade RSCCF101	5108	0.014212393064238554
SRR9178339	Synechococcus	unclassified	31511	0.08767555165372377
SRR23969215	Prochlorococcus	Prochlorococcus subclade AMZ-I	6066	0.0168779123585887
SRR23969215	Prochlorococcus	Prochlorococcus subclade AMZ-II	3013	0.00838330859486115
SRR23969215	Prochlorococcus	Prochlorococcus subclade AMZ-III	2030	0.005648229819969511
SRR23969215	Prochlorococcus	Prochlorococcus subclade HLI	2497	0.006947600916484665
SRR23969215	Prochlorococcus	Prochlorococcus subclade HLII-HLVI	13764	0.03829666760692628
SRR23969215	Prochlorococcus	Prochlorococcus subclade HLIII-HLIV	2467	0.006864129539834869
SRR23969215	Prochlorococcus	Prochlorococcus subclade LLI	34974	0.09731093089833187
SRR23969215	Prochlorococcus	Prochlorococcus subclade LLII-LLIII	51571	0.14349007884022053
SRR23969215	Prochlorococcus	Prochlorococcus subclade LLIV	12513	0.0348159112006298
SRR23969215	Prochlorococcus	Prochlorococcus subclade LLVII	204777	0.5697672698738407
SRR23969215	Prochlorococcus	Prochlorococcus subclade LLVIII	8012	0.02229242232393878
SRR23969215	Prochlorococcus	unclassified	23966	0.06668250042630015
SRR23969215	Synechococcus	Synechococcus subsubclade 5.1A-AG676E04	47	0.0001307718234180133
SRR23969215	Synechococcus	Synechococcus subsubclade 5.1A-CRD2	965	0.0026849959489017626
SRR23969215	Synechococcus	Synechococcus subsubclade 5.1A-EnvC-UC-A	1925	0.0053560800016952265
SRR23969215	Synechococcus	Synechococcus subsubclade 5.1A-II	2280	0.006343824625384476
SRR23969215	Synechococcus	Synechococcus subsubclade 5.1A-III	1369	0.003809077154452345
